country,fossil_share_elec,renewables_share_elec,low_carbon_share_elec,oil_share_elec,solar_share_elec,electricity_demand_per_capita,per_capita_electricity,fossil_elec_per_capita,renewables_elec_per_capita,low_carbon_elec_per_capita,electricity_generation,net_elec_imports_share_demand,carbon_intensity_elec,greenhouse_gas_emissions,Cluster,PCA1,PCA2,PCA3,Period
Jordan,0.5766288684033547,-0.48153642147356157,-0.5766288270288678,-0.732529768805339,3.5708992853797774,-0.37660519130555487,-0.3674045732859906,-0.2383652809515126,-0.21097052363086388,-0.26491701283622715,-0.1754654012150089,-0.007967247536126496,0.4616246977054924,-0.14647031432345986,0,-1.2682209161859672,-0.7081519724743293,0.6822216627138604,2017-2021
Kazakhstan,0.6952708876492183,-0.6040832470960562,-0.6952708451418567,-0.8921975338004723,-0.073189029636154,0.3260567264096025,0.3573834293208992,0.8061760965728384,-0.12859676939575634,-0.18689365084311083,0.006676016813963052,-0.0758268583835734,1.4536688141602248,0.12387895335283931,0,-1.1062564160581374,1.5833273527746885,-0.5937606493672778,2017-2021
Kenya,-1.6517198853677726,1.8201528779018268,1.6517199054644696,-0.6287520767473654,0.027150710534007166,-0.7062061308008742,-0.6931344117976895,-0.7283622177313018,-0.2311827866550072,-0.2840618087639656,-0.19479113769894546,0.013388035367476092,-1.520359806592428,-0.1848661281115979,1,1.6484199248919604,-2.6008247584854502,0.5935039989099906,2017-2021
Kiribati,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.7038146042852669,-0.6900912459722324,-0.663184439184644,-0.28052105020964396,-0.33079437829634384,-0.21865748411405933,-0.021621147758988633,0.7566312473396698,-0.18882289599568966,0,-2.35601767863388,0.32840315231635986,-0.8014516152302804,2017-2021
Kosovo,0.8678861325737393,-0.7823796926050695,-0.8678860884181298,-0.8924924145637174,-0.2754574211430663,-0.010903252996395047,-0.02226160955437437,0.33521648602194176,-0.2339986466482174,-0.28672895518229086,-0.20546511513128154,0.03569062022116386,1.9448333186070006,-0.1678465115509313,0,-1.704109455281682,1.2674637355652383,-0.8694060371995693,2017-2021
Kuwait,1.0114824873899297,-0.9307021635604773,-1.0114824418631645,0.16409078089953943,-0.27506019335141885,2.6086289594803094,2.5987802169807415,4.525250668470826,-0.2733798677557509,-0.3240303419982202,-0.06128302934605466,-0.021621147758988633,0.6862229636554218,-0.01990888862324178,0,-0.5525501131094875,4.617271143400697,-1.9919527114869464,2017-2021
Kyrgyzstan,-1.6717502011233378,1.8408424415797164,1.6717502210287716,-0.889757141277063,-0.32272752834912005,-0.2928966425448252,-0.2768262535451728,-0.6638550652499395,0.25375467001745966,0.17526472160134854,-0.18683985841634201,-0.05081444343228626,-1.4871305854103927,-0.18304629061786928,1,2.345940117018194,-2.0272623648958064,0.2665339941905285,2017-2021
Laos,-1.0040829567859522,1.1512005938958267,1.0040829830667273,-0.8980392234033829,-0.28681813598418515,-0.5134705012865574,0.2174616962597935,-0.2566470811143535,0.5593198262335362,0.4646921128537068,-0.14299733001750858,-7.122856162766399,-0.6724505764562239,-0.1503926155883522,1,2.1038584235825026,-0.6255053217517339,-0.3505318695836751,2017-2021
Latvia,-0.781338205892722,0.9211247546649437,0.7813382343004152,-0.897281684890908,-0.3091423378747752,0.0009509335064484148,-0.09762622493925799,-0.3363875481381827,0.2175571190992424,0.14097886629729792,-0.2052691475768597,0.30330342112022296,-1.1819865673459997,-0.1847627282539997,1,1.3871591824724159,-0.9785676473180505,-0.12960670262505827,2017-2021
Lebanon,0.86373205040274,-0.7780888891724678,-0.8637320062867966,1.5139837369211224,0.07664529337328697,-0.13451344070928348,-0.13421486349217124,0.17105615892412826,-0.2444203275551498,-0.29660023748001796,-0.18007272350513834,0.024268344784560032,0.5915543685625775,-0.14868996459990158,0,-1.8579383303442003,0.8097882372630214,-0.8281597723762292,2017-2021
Lesotho,-1.9678479259843549,2.146685485101799,1.967847943062446,-0.8980392234033829,-0.32272752834912005,-0.6679890540528797,-0.6918330272874053,-0.7354921989388783,-0.22367487205247868,-0.2769504084850061,-0.21764429016247436,1.020588616450334,-1.856916005771304,-0.18885736261488908,1,2.11481520052663,-2.905169684113202,0.6550962906452014,2017-2021
Liberia,0.23869786489789346,-0.13248326119989123,-0.23869782675020157,0.9815612664285152,-0.32272752834912005,-0.7305765281163689,-0.7166627258744517,-0.7175383669992976,-0.2704154822223865,-0.32122251409594066,-0.21765679872977786,-0.021621147758988633,0.028692693343636444,-0.18820939017394028,0,-1.1779199574619492,-0.5525836154248045,-0.4112976658424099,2017-2021
Libya,1.0154873568392695,-0.934838843306563,-1.015487311274263,-0.1273276754531445,-0.31049291236637677,0.21877175857655956,0.20530819384247184,0.7512955609145111,-0.2801475557632384,-0.330440609153916,-0.15091942264307048,0.028481105860659918,1.358829821087712,-0.09749324844110421,0,-1.7666966385045946,1.618908257526767,-0.9860352989006169,2017-2021
Lithuania,-0.988845353650089,1.1354614830288265,0.9888453800763628,-0.6145418744495976,0.863235766393687,0.10176587860402479,-0.48456275818739564,-0.5994814983629875,-0.0671462504916536,-0.12868850861497855,-0.21087298572883614,1.5805989163848149,-1.1404918327900093,-0.1862861528226134,1,1.107947471337599,-1.758047743870507,0.43340635521402726,2017-2021
Luxembourg,-1.20544254041095,1.3591874263752564,1.2054425647690066,-0.7143590128081219,4.811123896461635,1.4001382804991493,-0.40675560430723373,-0.6053145361268084,0.03810817926812389,-0.028992864647035117,-0.21647682388081257,1.9023491128639811,-1.2317645818899392,-0.18825075011697953,1,1.6393169596907258,-2.381024492254808,1.4700271130070015,2017-2021
Macao,0.15636228508620761,-0.04743781098043691,-0.1563622477247119,-0.24089744251129713,-0.32272752834912005,0.8583116225659154,-0.5035543818905122,-0.45976631576257443,-0.2058600885986369,-0.2600764744127421,-0.21704387893190544,1.9258859228545588,0.09533041699437211,-0.1874580178753932,0,-0.4373084140330642,0.04021137165088087,-0.5122197233136095,2017-2021
Madagascar,-0.2579835374354924,0.3805451716317382,0.25798357084053214,0.4229299970647114,0.19200024406772404,-0.7350574972080183,-0.7211118073722045,-0.7221480892861203,-0.27239399334388614,-0.3230965344179911,-0.21425863794565525,-0.021621147758988633,-0.3147052673695967,-0.1859276999829396,0,-0.4615228693345602,-1.195235706982529,-0.005481450444866309,2017-2021
Malawi,-1.7908995436228436,1.963913287736365,1.7908995623905581,-0.7473093960252355,2.83658398974019,-0.7335615225107175,-0.7194252321698182,-0.7339204696875903,-0.2605945187673677,-0.3119202236529792,-0.21533437473375786,-0.0505366289180786,-1.6584701956203154,-0.18850580309905512,1,1.695556917520533,-3.465554431770914,1.5030675629244348,2017-2021
Malaysia,0.4911001363481565,-0.39319272436266783,-0.49110009579035613,-0.8803260410043048,-0.008282008480950776,0.23725681174929472,0.2521109877042149,0.5511661133691922,-0.05614061087075965,-0.11826410812382289,0.13731549373191357,-0.039770177908456814,0.577269203338162,0.17736425302647724,0,-0.588675477796856,1.0960048921498668,-0.2805820289928925,2017-2021
Maldives,0.8906440568812389,-0.8058866372724692,-0.8906440125083213,1.536908174187897,1.3512698312118185,-0.44539392702330083,-0.43350954894923993,-0.27791315227835245,-0.26402275872603714,-0.31516740850910574,-0.21705638749920894,-0.021621147758988633,0.6064557122632339,-0.1871616049502783,0,-2.105951767458309,0.1164188699083866,-0.3588512710124388,2017-2021
Mali,-0.10575075028965278,0.2233020217007921,0.10575078514831475,0.6881498228483801,0.04153035659164704,-0.7195061166420497,-0.7055699776118873,-0.705833438928937,-0.2656555596245781,-0.31671397654831324,-0.2118903492028557,-0.026526167952458456,-0.23455441862981447,-0.18414922243225024,0,-0.6815781359828885,-0.9819378216182273,-0.14001860712417105,2017-2021
Malta,0.6917793099623871,-0.6004767528315849,-0.6917792674883655,-0.8036163693518109,3.7988285922271188,0.24571202848558077,0.020903196330603255,0.3298822357625638,-0.17389215892700777,-0.22979686202769728,-0.21452548738146365,0.5105075053561589,0.13885216069238776,-0.18533487413270983,0,-1.0441981713548962,-0.21337455059188493,0.49389963053680797,2017-2021
Martinique,0.4725977588623844,-0.3740813872347005,-0.47259771848125737,1.1808040635115993,1.8558285721624863,0.03537191761629004,0.04383505673519789,0.2722428697830527,-0.09716840248316312,-0.157125105373216,-0.21552617276574515,-0.021621147758988633,0.32468367490774525,-0.18593459330677947,0,-1.1736562928665997,0.1804278772525542,-0.26214286052220775,2017-2021
Mauritania,0.15975239812231037,-0.050939501138077395,-0.1597523607284436,0.9143131999553219,2.8709044709385347,-0.6747769050141988,-0.669918666763632,-0.6612849815406064,-0.25602060836039575,-0.3075878744633492,-0.21553868133304865,0.2429448021563831,-0.027109818490943384,-0.1864102326517313,0,-1.1933605654539765,-1.345880239687364,0.5684872632655908,2017-2021
Mauritius,0.37381296861496055,-0.2720453418137373,-0.37381292917709785,0.08061410414567569,1.0360298557603542,-0.2974922162835026,-0.2866603403785509,-0.17826327533142206,-0.15581041171771887,-0.21267006331518834,-0.21231981001360983,-0.021621147758988633,0.6000573085053594,-0.18224666505244308,0,-1.0805354734083998,-0.1090800653738303,-0.20879073697366024,2017-2021
Mexico,0.34799319925900896,-0.35312673081600354,-0.34799316006769104,-0.6332973078222149,0.8811110170178253,-0.23462612185273063,-0.22590098589623775,-0.1094150706927488,-0.15664452644701762,-0.19164071103872266,0.48121770412999076,-0.01422490561024677,0.10893802816693132,0.3974060433193237,0,-0.68389136159512,0.2433182385245779,0.6253654789349504,2017-2021
Moldova,0.8305889206677426,-0.7438549359235639,-0.8305888768682722,-0.8919890836057643,-0.31081069459969474,-0.3580311752724392,-0.3837255870546812,-0.21375555276620545,-0.25216212945664096,-0.30393317280447835,-0.20668261568215737,0.20077164803239927,0.7726090863336805,-0.1755463542800786,0,-1.4626659291520507,0.4676121804232496,-0.5921050989653847,2017-2021
Mongolia,0.7646428662031309,-0.6757384314310121,-0.7646428230333584,-0.77408253566747,0.2518227494898391,-0.253517316468818,-0.34090419733934657,-0.1646078656758913,-0.23702604895645424,-0.2895964717643345,-0.20470209252576685,0.4310297826112732,1.2661123232407374,-0.17054869449616472,0,-1.5715953061367856,0.4840493964499452,-0.47976570421563314,2017-2021
Montserrat,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.32682664949394136,-0.3157860230990248,-0.07169614683982703,-0.28052105020964396,-0.33079437829634384,-0.2186991793384044,-0.021621147758988633,2.1025855069784485,-0.18885736261488908,0,-2.6298102721497183,1.1670668468685392,-1.0997730208930874,2017-2021
Morocco,0.45279424644374194,-0.35362609156031494,-0.45279420625171224,-0.7881249609792533,0.9699311512302085,-0.5442745031219073,-0.540648526313291,-0.4855839503145729,-0.23266662099397414,-0.2854672775912889,-0.1407582964701787,0.08003163842322714,0.6298075036380544,-0.10697846204478068,0,-1.1574077609843518,-0.3453540152734516,0.06551558337202623,2017-2021
Mozambique,-1.4194911738858675,1.5802809371559952,1.4194911962000423,-0.8598165755054872,-0.2514648625275567,-0.6492819758720643,-0.6210736261522445,-0.7021161859297248,-0.1595675051570794,-0.21622873396439193,-0.18050635383832697,-0.36465375776098197,-1.3687912074642021,-0.1800339080998412,1,1.5372220360252662,-2.2154885509288764,0.4093254784300421,2017-2021
Myanmar,-0.5701007400938684,0.7029349341381639,0.5701007705186008,-0.8833765316585662,-0.16383641169011587,-0.6820620002793286,-0.663734443861179,-0.682279024947945,-0.23087583713883242,-0.28377107012474123,-0.17670374937805727,-0.18250763183931812,-0.12063892756809154,-0.15774089880166553,1,0.1693884097042322,-1.276822618029405,0.11626703512349013,2017-2021
Namibia,-1.8774548592030587,2.0533173558104876,1.877454877144284,-0.8918111383175991,7.693488198214301,-0.4093106214243901,-0.6106765887378265,-0.7293593730367939,-0.123874382450788,-0.18242066658374104,-0.21535522234593038,1.40715157279326,-1.7180206554342334,-0.1885885229851337,1,1.7496367847699383,-4.5700240566353445,2.9533118267346796,2017-2021
Nauru,1.0164065072046917,-0.9357882452155006,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,-0.15246593957692278,-0.1426661035993526,0.2018731204274368,-0.28052105020964396,-0.33079437829634384,-0.21864080602432132,-0.021621147758988633,1.025821291694062,-0.18879532270033014,0,-2.204039160322899,1.1131675585052496,-1.0878824531861977,2017-2021
Nepal,-1.9678479259843549,2.146685485101799,1.967847943062446,-0.8980392234033829,0.27287582244715713,-0.6943730767987999,-0.6949298056471354,-0.7354921989388783,-0.2276743301640935,-0.28073864383880803,-0.20561521793892376,0.5889741654427805,-1.8408396428269633,-0.18838172326993727,1,2.0964216282839785,-3.035011133498057,0.8313321434833125,2017-2021
Netherlands,0.2599636619887986,-0.2519537780395291,-0.2599636236380464,-0.7824205434557845,1.7474648306010454,0.5750677469005472,0.5578243038745923,0.7884938127288968,0.09183595811010202,0.07199040245777977,0.02807817547028374,0.015756290242689007,-0.269844567035136,-0.021197940181299557,0,0.07554409002755455,0.5889252038709012,0.015475458485996296,2017-2021
New Caledonia,0.5884465159587833,-0.4937430174456181,-0.5884464744714534,0.17567756123464245,1.0482644717430976,1.3917269719787468,1.3905379804383267,2.1463118760945354,0.11044604658430097,0.03952463415860537,-0.21204462153293244,-0.021621147758988633,0.804305533272065,-0.18139878622013766,0,-0.4191590360468053,2.2878621934513386,-1.136820028758284,2017-2021
New Zealand,-1.4310820181043737,1.5922532651245473,1.4310820403078712,-0.8599741841892907,-0.19958691293839181,0.9428127738554906,0.9448183577185955,-0.2579534978632783,1.4997613485123817,1.355466243612541,-0.12741999420219313,-0.021621147758988633,-1.386426186999821,-0.16837040416276228,1,3.6954237823591405,-0.3123316724617217,-0.4757600118854747,2017-2021
Nicaragua,-0.8380808196853783,0.9797349101731969,0.8380808475512547,0.06432956820301013,-0.09940606388488968,-0.6078176018630321,-0.6118602760921907,-0.6603449058966397,-0.1818072324583192,-0.23729391801440186,-0.20965131565552583,0.25492270662140226,-0.7322966081211303,-0.1843904887666461,1,0.47941708089234336,-1.5842448641557139,0.10945849458142376,2017-2021
Niger,0.8217495590366365,-0.7347308136818246,-0.8217554838303798,0.5208405787643221,2.2682304654509315,-0.7364005001140377,-0.7307218067127188,-0.7279202700578737,-0.28008772412862004,-0.3303839373980902,-0.21739411881640397,1.3843206849289476,0.8259493069833861,-0.1873959779608343,0,-2.1534598603989967,-0.5909654232756245,0.221076345746701,2017-2021
Nigeria,0.3160795823504853,-0.2124118050270188,-0.31607954346390027,-0.8980392234033829,-0.2784763523595874,-0.7179817105151427,-0.7041575358561556,-0.6971564310126654,-0.2709228995659353,-0.321703133286421,-0.14787984078831543,-0.021621147758988633,0.10278754943160728,-0.12974711068790817,0,-0.8658411207186177,-0.5170598105164568,-0.14499010965070006,2017-2021
North Korea,-0.5636905615713783,0.6963137805654425,0.5636905920573195,-0.8174096712601632,-0.23486074083669073,-0.5692764297460997,-0.5565104756430787,-0.6024791399151119,-0.15761599422450254,-0.2143802878744956,-0.16796859987776663,-0.021621147758988633,-0.19511576585693008,-0.15283285222767015,1,0.28023213788256557,-1.1367943062710733,0.04482170559027493,2017-2021
North Macedonia,0.19215543275787697,-0.08440900090186262,-0.19215539505460405,-0.858657389056868,-0.16590199620668292,-0.05341053311481073,-0.23381204082971382,-0.16088479678679674,-0.10176034568418875,-0.16147453499375833,-0.20707455079100096,0.6014211665465437,0.640001502203705,-0.17659413950374053,0,-0.5593380507994214,0.11158278332331815,-0.44582933245516465,2017-2021
Norway,-1.9195686577642224,2.0968172250927255,1.9195686753033168,-0.886396517406285,-0.3124790513246143,4.085068092855899,4.513741172905091,-0.6028394252996772,6.390857185385997,5.988249398477768,0.0896119875587273,-0.23442251130576422,-1.8086037368818566,-0.17295446451628327,1,10.143227534691196,3.405959700670759,-2.43593998915524,2017-2021
Oman,1.0084445163769433,-0.9275642053030143,-1.0084444708791866,-0.8173384931448968,-0.21674715353756424,0.8632926256043343,0.8658640929051868,1.7885778684589497,-0.27479603011485876,-0.325371712795408,-0.13843587247415873,-0.021621147758988633,0.3506261616322136,-0.11375459937938386,0,-0.9949940690577087,2.1505432232368844,-1.1079529703990203,2017-2021
Pakistan,0.003848978023648092,-0.11768122234690755,-0.0038489421184533567,-0.559795735507786,-0.03386347826305045,-0.6310845616383689,-0.6183136999363759,-0.6128455139481261,-0.24027317694006264,-0.28195840939417466,0.07040716722539142,-0.013191071270490361,0.022629432531554854,0.04283414496735652,0,-0.5928029659936829,-0.5402041527588584,0.17024471212984704,2017-2021
Palestine,0.5264337088371149,-0.4296892133296247,-0.5264336679419255,1.2266631063473297,6.199196691594695,-0.4823156922955831,-0.7089061721720866,-0.7002542617605977,-0.27452392113284746,-0.32511397466264724,-0.21725652457606523,2.026737145848241,0.30976779488654826,-0.18756141773299145,0,-1.9790109168692689,-1.7830247552543201,1.431417279893576,2017-2021
Panama,-1.110758115754728,1.2613866998597492,1.1107581410168959,-0.576329394853883,0.7729061665730433,-0.2521134764177274,-0.2249588774560395,-0.5029729214440375,0.18925508985139253,0.11417154770839208,-0.19498293573093278,-0.09857121385821434,-1.092419413189479,-0.18068877386462992,1,1.4858717675424549,-1.6531845235281943,0.3319385333285926,2017-2021
